Unnamed: 0,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q111_First Click,Q111_Last Click,Q111_Page Submit,Q111_Click Count,Q62_2,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q93,Q94,Q98_First Click,Q98_Last Click,Q98_Page Submit,Q98_Click Count,Q106_First Click,Q106_Last Click,Q106_Page Submit,Q106_Click Count,Q103_First Click,Q103_Last Click,Q103_Page Submit,Q103_Click Count,Q107_1,Q107_2,Q107_3,Q107_4,Q108,Q109_First Click,Q109_Last Click,Q109_Page Submit,Q109_Click Count,Q23,Q23_15_TEXT,Q3,Q4,Q5,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q54_1,Q54_2,Q54_3,Q54_4,Q59,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,Q24,Q25,Q26,Q27,Q28,Q29,Q33,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,fdback_1,fdback_2,fdback_3,fdback_4,Q58,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,Q50,Q51,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q53_1,Q53_2,Q53_3,Q53_4,Q58.1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,Q74,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,Q83,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,Q86_First Click,Q86_Last Click,Q86_Page Submit,Q86_Click Count,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q89,Q90,Q91_First Click,Q91_Last Click,Q91_Page Submit,Q91_Click Count,Q99_1,Q99_2,Q99_3,Q99_4,Q100,Q101_First Click,Q101_Last Click,Q101_Page Submit,Q101_Click Count,Q124,Q55,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q119_First Click,Q119_Last Click,Q119_Page Submit,Q119_Click Count,qreg,showexamplan,show_stress,stress_A,stress_B,stress_C,stress_D,stress_E,stress_F,showdailyplan,showgrowthmindset,intro_A,intro_B,Create New Field or Choose From Dropdown...,modifiedsurvey,dailyplanemail,growthmindsetemail,examplanemail,stressemail
1339,2020-03-16 19:56:43,2020-03-16 20:00:33,IP Address,100,230,True,2020-03-16 20:00:34,R_3PT47uE1z3MvBdK,,anonymous,EN,0.0,0.0,1.636,0.0,,,,,7e036e0e12a2e6f899fc3f267d9096e636476aea949ce83367b7fe9abb6a85956f6d5ec92680502db0cac8b8b1e8b3faf35ac15e78de7881d4bffae197ea181c,1.6569999999999998,1.6569999999999998,23.879,1.0,Neither Agree nor Disagree,Neither Agree nor Disagree,1.858,3.08,3.68,3.0,2.426,2.426,4.732,1.0,9.252,9.767999999999999,15.929,2.0,good,help me to better prepare for exam,none,,Slightly Agree,1.3430000000000002,51.905,78.671,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.557,4.034,8.117,2.0,good,to not get so nervous about the test,none,help me with how to prepare exams,Slightly Agree,1.867,52.79,69.149,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly Agree,,1.676,3.5610000000000004,4.439,2.0,0.9309999999999999,6.004,7.526,7.0,,no,yes,no,no,yes,no,no,no,no,no,yes,no,,toacknowledgexamisdone,,,,yes
1340,2020-03-16 17:43:52,2020-03-16 17:44:35,IP Address,10,42,False,2020-03-16 21:45:05,R_2EdihK66ls3SSvB,,anonymous,EN,2.182,2.182,3.147,1.0,,,,,bd3e12eac254caf6aaf3ba034e9dd9a5b0225a240e87fbfdd74f89cb09717db70b68a7750d349196f5a2b8fb6be6e7c69660bbd1be1c1f38c9b583ca5b8ee8c5,1.5219999999999998,15.265999999999998,37.979,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,yes,no,no,no,yes,no,,toacknowledgexamisdone,,,yes,
1342,2020-03-16 17:45:42,2020-03-16 17:52:11,IP Address,89,388,False,2020-03-16 21:52:46,R_Bt4YnX5aY72rnrz,,anonymous,EN,,,,,0.0,0.0,1.801,0.0,c6bed00ef7e95205f056635a40f8cbd8c7ea7e8969b4d70711961c84c95e18947b5e4d9dc4c1454512ba29e14632a48a62f47eda945b46c554b0f9e3de17a001,25.563000000000002,36.559,53.615,4.0,Neither Agree nor Disagree,Neither Agree nor Disagree,2.735,3.32,4.605,2.0,0.0,0.0,1.709,0.0,0.0,0.0,1.435,0.0,good,yes,no,yes,Neither Agree nor Disagree,2.217,23.549,25.932,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,3.638,15.475,16.748,3.0,,,,,,,,,,1.033,1.033,1.8359999999999999,1.0,no,1.743,2.53,4.75,2.0,0.0,0.0,1.112,0.0,0.40399999999999997,0.40399999999999997,0.961,1.0,no,0.76,1.1340000000000001,3.543,2.0,0.514,0.514,1.683,1.0,0.94,0.94,1.5490000000000002,1.0,...,",,,,",0.968,3.505,5.83,2.0,yes,ee,ee,ee,Neither Agree nor Disagree,2.305,24.07,25.631999999999998,10.0,,,,,,,,,,,,no,yes,yes,no,yes,no,yes,no,no,yes,no,yes,,toacknowledgexamisdone,,no,,yes
1343,2020-03-16 21:55:44,2020-03-16 21:59:27,IP Address,100,222,True,2020-03-16 21:59:27,R_3K3wShuUeucPF3H,,anonymous,EN,0.0,0.0,1.9269999999999998,0.0,,,,,02f25cb70e32e39a25a56c6a3d7f30e77791ce6e5df1275b9317305e77ffe950bec1fc10c8f1e34a56a53a07f0e626c488bf60b30c2dc4950b3c92e9727973a5,1.238,10.478,25.313000000000002,3.0,Neither Agree nor Disagree,Neither Agree nor Disagree,0.9179999999999999,2.545,3.5780000000000003,2.0,0.0,0.0,3.609,0.0,0.0,0.0,2.129,0.0,good,useful,better understand,"yes, improved",Slightly Disagree,2.546,34.731,35.788000000000004,6.0,Past midterms,,"yes, better understand",repeat everytime,30 hours ,1.266,29.613000000000003,36.374,7.0,good ,useful,better understand,"yes, improved",Somewhat agree,1.4369999999999998,25.738000000000003,26.565,7.0,"all materials, around 30 hours",Goals for the next 24 hours,,yes,,,,2.103,27.546,31.886999999999997,5.0,good,useful,better understand,"yes, improved",Somewhat agree,1.187,25.623,26.43,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither Agree nor Disagree,"no, thanks",1.025,2.877,9.925,3.0,1.054,1.054,8.459,1.0,,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,,toacknowledgexamisdone,yes,,no,
1346,2020-03-16 18:10:53,2020-03-16 18:15:35,IP Address,62,281,False,2020-03-16 22:16:02,R_30iznWuOnLPRU1g,,anonymous,EN,,,,,0.0,0.0,5.8839999999999995,0.0,a2d716d668d3c6aee025e22facec6dee0241aa81b396a6894efb5c4123960ea011743b9c3fd90602bd879ea0bde6b2f3e28328436d5454803805cb24805c63fc,1.06,14.214,21.948,5.0,Agree,Disagree,6.443,12.755,13.936,2.0,0.0,0.0,17.15,0.0,96.09,111.205,115.18799999999999,2.0,,,,,Somewhat Agree,5.645,50.83,64.969,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,yes,yes,no,no,yes,yes,yes,no,no,yes,,toacknowledgexamisdone,yes,,,no
1347,2020-03-16 18:20:27,2020-03-16 18:20:41,IP Address,10,13,False,2020-03-16 22:21:31,R_3hEJJEzp0CZJfBQ,,anonymous,EN,,,,,0.6729999999999999,0.6729999999999999,1.369,1.0,4747fcc2edbee7b6320c563f019e45f167e3ae8e7d3eafe830a953e2870cdeb85d0f27d9d7353e8bf43c3d6e0edc163e342c96af1f34b973b2a1776c2210612e,1.84,8.505,11.092,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,no,yes,no,no,no,yes,,toacknowledgexamisdone,,,no,yes
1349,2020-03-16 20:03:38,2020-03-16 22:25:05,IP Address,100,8487,True,2020-03-16 22:25:06,R_1okhjr7fY8GQBVM,,anonymous,EN,,,,,0.0,0.0,2.608,0.0,8c0a283e912dce71076938401d617bea1627ba45d6f0a5cc18236ccf31edae9d1f37f70e45506ee2418c014f1dc332a45c58add9e0c0d4abdeb81fe4eee04d9b,30.2,167.622,186.517,3.0,Somewhat Agree,Somewhat Disagree,14.856,22.026999999999997,22.308000000000003,5.0,0.0,0.0,2.478,0.0,0.0,0.0,1.8319999999999999,0.0,Good,It can help me study better,It is useful,Good,Somewhat Agree,1.703,42.916000000000004,43.543,13.0,,,,,,,,,,,,,,,,,,,10h,Reflecting on stress and emotions,,,,Just take it easy,,2.725,36.887,37.355,13.0,Good,Good,,Good,Somewhat agree,3.573,10.786,11.259,7.0,,,,,,,,,,,,,,,,0.0,0.0,0.825,0.0,Scientists did a study in which they took a group of people who were bad at juggling and got half of them to learn how to juggle. ,10.519,11.367,12.052999999999999,2.0,0.0,0.0,1.051,0.0,0.0,0.0,0.813,0.0,It can help you remember more things,0.636,3.503,20.312,3.0,0.0,0.0,0.883,0.0,0.40700000000000003,0.40700000000000003,0.79,1.0,For sure,Scientists did a study in which they took a group of people who were bad at juggling and got half of them to learn how to juggle. ,0.6,8.485,13.777000000000001,2.0,Good,It can make me smarter,,No need to improve,Mostly Agree,0.966,41.961999999999996,43.51,4.0,Somewhat Agree,No,2.2430000000000003,3.37,6.29,2.0,0.9009999999999999,5.966,6.617999999999999,2.0,,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,,toacknowledgexamisdone,yes,yes,,
1350,2020-03-16 18:17:15,2020-03-16 18:24:57,IP Address,76,461,False,2020-03-16 22:25:46,R_uqz7b4no9K02LSN,,anonymous,EN,,,,,0.708,1.186,1.5930000000000002,2.0,0dd8c2e99cc94c0e10b9198e95309cebd6ce6aec069968532ebbaafe26aef6a77986dafba9292e4bea6bb74c240b9de228c620acb63e833a824a4a9e2d3386d4,1.0170000000000001,29.201,36.542,4.0,,,1.844,3.7910000000000004,4.211,4.0,0.632,1.0070000000000001,1.631,2.0,0.818,5.553,6.322,5.0,,,,,,5.156000000000001,11.863,12.331,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,yes,no,no,no,no,yes,no,no,yes,,toacknowledgexamisdone,no,,,
1353,2020-03-16 22:34:15,2020-03-16 22:51:42,IP Address,100,1046,True,2020-03-16 22:51:42,R_3p6hn1UCp9Sfziy,,anonymous,EN,,,,,0.0,0.0,1.8330000000000002,0.0,5ff5ea2c8128a3539513495338083ee7c1a6a02becc7ec040a12ce858f047f63b0dfb5198e4d422fe12cfb183df429cc86a216ead123309e6c5f2cc62a672fad,1.35,22.875999999999998,25.401,5.0,Neither Agree nor Disagree,Neither Agree nor Disagree,5.022,5.8260000000000005,6.843,2.0,0.0,0.0,1.3730000000000002,0.0,0.0,0.0,1.5919999999999999,0.0,good,new idea,hard to read,more pictures.,Neither Agree nor Disagree,2.3819999999999997,25.660999999999998,37.36,5.0,"Past midterms,Prepare exercises on PCRS,Perform exercises on PCRS,Office Hours",,more practice helps me to understand. ,pcrs for practice.,do more questions,5.081,100.469,111.08,7.0,nice,share my opinion,problems,videos,Slightly Agree,3.077,26.245,30.305999999999997,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.158,0.0,people learn when they put effort and practice into something.,6.127000000000001,7.334,117.443,2.0,0.0,0.0,1.8769999999999998,0.0,0.0,0.0,1.456,0.0,try to think more before doing something.,1.115,1.115,31.371,1.0,0.0,0.0,1.2590000000000001,0.0,0.0,0.0,1.2,0.0,communicate and talk more when you meet problems.,always think before talk.,1.079,27.419,47.12,2.0,meaningful,get a new thinking,article is too long to read,learn more interesting things.,Slightly Disagree,1.849,77.152,149.645,8.0,Neither Agree nor Disagree,shorter,3.7439999999999998,4.8389999999999995,16.692,2.0,8.318,8.318,23.134,1.0,,yes,no,no,no,no,no,no,yes,no,yes,no,yes,,toacknowledgexamisdone,,yes,yes,
1356,2020-03-16 19:39:06,2020-03-16 19:41:08,IP Address,68,122,False,2020-03-16 23:41:52,R_2fqTbgTFE7sOZxL,,anonymous,EN,,,,,0.884,0.884,2.053,1.0,65434b74547e6309c1a1b80886807b5036e2eb30d802e335cab615a8c548576ee0ebfbe2457263d2b34d2e8175c74abb130e86a3d252179fbfc4b4abc78b8a46,0.6729999999999999,13.411,32.472,4.0,Neither Agree nor Disagree,Neither Agree nor Disagree,7.228,8.847000000000001,9.574,5.0,1.499,1.499,2.59,1.0,0.6759999999999999,0.6759999999999999,2.001,1.0,Bo,Bo,No,No,Neither Agree nor Disagree,1.671,12.432,13.399000000000001,9.0,,,,,,,,,,,,,,,,,,,No,Progress in the last 24 hours,No,,,,,2.0909999999999997,31.820999999999998,32.494,6.0,,,,,Slightly disagree,2.157,3.628,19.079,2.0,,,,,,,,,,,,,,,,0.927,0.927,2.013,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,yes,yes,no,yes,yes,yes,yes,yes,no,yes,,toacknowledgexamisdone,no,no,,
1357,2020-03-16 20:13:05,2020-03-16 20:13:47,IP Address,42,41,False,2020-03-17 00:14:45,R_2pQpsStufMlqhkW,,anonymous,EN,0.0,0.0,1.7790000000000001,0.0,,,,,a6ffcb9aa09d0af0c229b9b51ab4d4e9705437df63d0d8a00d68b113ddffca933d8be17c189abfc4b490926b6637e5f743f55d561f1cf90136bdea2921ba7d62,1.3119999999999998,14.870999999999999,22.935,3.0,Somewhat Agree,,12.520999999999999,12.520999999999999,13.850999999999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,yes,no,yes,no,yes,no,,toacknowledgexamisdone,no,,yes,yes
1363,2020-03-17 12:15:08,2020-03-17 14:07:56,IP Address,100,6768,True,2020-03-17 14:07:56,R_2OTQbRfconlPypf,,anonymous,EN,0.0,0.0,1.9340000000000002,0.0,,,,,224c9dd656e7ecbb8f08f2769d2d3d205711409f4a028ce4205211c149d3e7476f03099d6016828043203fdcda8445c526aef067b6003c5e8f9626661099c05a,2.408,16.225,37.896,3.0,Neither Agree nor Disagree,Disagree,24.857,66.191,66.889,3.0,29.233,253.062,366.476,4.0,9.445,12.877,198.08599999999998,3.0,This activity can remind me for developing my study.,Theoretically useful.,,,Slightly Agree,2.645,1610.1270000000002,1629.156,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.174,65.229,69.051,4.0,,"Not really, because stress may come different from many aspect.",,,Neither agree nor disagree,9.186,41.966,42.766999999999996,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly Agree,"I am glad to receive this kind of help because it is a kind of guide. However, like stress, it is not only from my study, I would try to change through using these suggestions.",8.349,10.977,352.147,2.0,7.456,7.456,19.828,1.0,,no,yes,no,yes,yes,no,no,no,no,no,yes,no,,toacknowledgexamisdone,,,,no
1366,2020-03-17 21:33:00,2020-03-17 21:49:00,IP Address,100,959,True,2020-03-17 21:49:00,R_eR0SEq7NSlvpEGt,,anonymous,EN,3.77,3.77,4.2010000000000005,1.0,,,,,5f4f3c344dced60ee9f3e5ec1f02d5509f2ff183321a853d9fdcf10cfbb34f0a9ee3ba76a9bd0346eeacbbebfb9085bbefee5a73e0f5b8d950a7d5a6c2392b52,34.760999999999996,53.586999999999996,54.082,8.0,Agree,Strongly Disagree,7.367000000000001,11.117,12.017999999999999,2.0,0.0,0.0,1.3459999999999999,0.0,0.0,0.0,1.71,0.0,,,,,Strongly Agree,1.33,1.33,1.817,1.0,"Past midterms,Prepare exercises on PCRS,Perform exercises on PCRS,Videos on PCRS,Piazza discussion board",,"Past Midterms: the similar styles of questions allow me to know more about what I can expect.

PCRS: Gives us the basics of the many topics that we will cover.

Piazza: Most of the time, students ask the exact same questions that you had in mind, and professors do a great job answering them.","Past Midterms: Completing all the ones that are offered to me.

PCRS: Re-do all of the questions and re-watch all of the videos

Piazza: Ask questions or look for similar questions ","I study at home because I cannot deal with all the movement that occurs in public spaces such as libraries and cafeterias. I do not know how long, but I know that I do not stop until I fully comprehend the topic at hand.",6.957000000000001,154.634,181.104,23.0,,,,,Strongly agree,2.0340000000000003,2.0340000000000003,3.574,1.0,,,,,,,,,,,,,,,,,,,,,,,24.613000000000003,24.613000000000003,25.359,1.0,It helped me truly define the importance and role of stress in important situations such as exams.,Realizing that stress is not necessarily a bad thing,,"I would like them to help me determine the true role of things that I previously considered as being bad (e.g, stress)",Mostly agree,5.3229999999999995,88.527,89.79700000000001,18.0,0.0,0.0,1.578,0.0,"Because whenever we start acquiring new capacities and learning new concepts, connections within our brain multiply and strengthen. As a result, we get 'smarter'.",4.313,73.865,97.963,4.0,0.0,0.0,1.375,0.0,0.0,0.0,1.0590000000000002,0.0,"If I were to use an analogy, a Fixed Mindset is like a heavy metal door which is really hard to open. It doesn't allow that person to learn, acquire new concepts, and it prevents the tiny connections in their brain to occur. Therefore, kt prevents them from getting smarter. A Growth Mindset, on the other hand, is like a casual door that is always open. As opposed to the Fixed Mindset, it allows our brains to make the tiny little connections which, collectively, result in us getting smarter. ",16.069000000000003,120.70700000000001,130.418,7.0,0.0,0.0,1.13,0.0,0.9790000000000001,3.7569999999999997,4.372,2.0,"Reading books is a really great way to develop a growth mindset. By reading books, we are training our brains to know how to host new ideas and opinions. Thus, we develop a Growth Mindset. This is helpful in both academics and everyday life.","The only times that I remember having a Fixed Mindset is when I was at football practice, and refused to listen to my coach who wanted to play me on defense while I wanted to play on offense. If I had used a Growth Mindset instead, I would probably have discovered a new skill that I didn't know I possessed.",4.999,146.421,147.01,8.0,Very helpful in determining the difference between fixed and growth mindset.,Helped me to self-reflect and made me aware about the importance of growth mindset.,,I would like activities like this to help me with mostly self-reflection and allow me to think about how the specific activity applies to me as an individual.,Strongly Agree,2.8089999999999997,73.872,74.568,6.0,Strongly Agree,,1.3769999999999998,5.885,6.301,3.0,6.997999999999999,6.997999999999999,16.947,1.0,,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,,toacknowledgexamisdone,,yes,no,no
1367,2020-03-17 21:30:02,2020-03-17 21:50:57,IP Address,100,1255,True,2020-03-17 21:50:58,R_3eyrqaK85eG435i,,anonymous,EN,0.0,0.0,4.436,0.0,,,,,2684e5df36fa9529078411bb7f79cacc0bc909e0ae6c5a618aef7315fde1655886bd7eae0ad6157d32bbc9df87dbc5f439bfb102bf90c4caa581419c57d3750a,1.006,54.188,71.26899999999999,4.0,Neither Agree nor Disagree,Somewhat Agree,6.761,9.272,9.838,2.0,0.0,0.0,2.169,0.0,0.0,0.0,5.785,0.0,good,not useful ,since i have my own study tips which works perfectly for me,nope,Mostly Agree,2.611,68.658,76.421,9.0,,,,,,,,,,,,,,,,,,,"8hours, videos pcrs, past test",Progress in the last 24 hours,"watching videos preparing for the test, may add more time to have a rest",,,,,5.829,92.49600000000001,118.682,11.0,good,make me better to know what should I do,u write it out but not following the plan,better to know what I need to do and better plan my time,Mostly agree,2.864,61.348,79.393,7.0,"Stress help me do better, since when im stressed im less likely to make silly mistakes.",,5.555,50.667,85.53,3.0,good,"not useful, I have my own way","since as far as I know, this way is not a suitable way for me",play games chatting with friends,Somewhat agree,1.906,174.46900000000002,244.58700000000002,17.0,0.0,0.0,1.4880000000000002,0.0,"Since each time u use your brain, u practice its 'ability' to learn things, thus the more u use, the more intelligent u will be.",1.788,1.788,72.273,1.0,0.0,0.0,17.759,0.0,0.0,0.0,5.0569999999999995,0.0,"the more u practice the brain the better u will be, if u are not eve trying to achieve something, u are not going to get it anyway, but if u try, it might be different",0.797,24.66,109.08200000000001,2.0,0.0,0.0,7.0920000000000005,0.0,4.288,4.288,4.746,1.0,"change ur fixed idea by doing something new and good for u, then the more time u insist on it, the more likely u are gonna to have a good new fixed idea","I would not be afraid of making mistakes, the more mistakes I have the better I learn the knowledge",1.699,117.95100000000001,183.695,4.0,soso,not afraid of making mistakes,hard wo change fixed mindset,"more mistakes more experience, less likely to make same one in the future",Somewhat Agree,0.978,96.24799999999999,96.991,6.0,Neither Agree nor Disagree,,4.896,4.896,7.935,1.0,3.1010000000000004,23.289,26.761999999999997,2.0,,no,yes,yes,no,no,no,yes,no,yes,yes,yes,no,,toacknowledgexamisdone,no,no,,yes
1369,2020-03-17 21:50:59,2020-03-17 21:58:34,IP Address,100,454,True,2020-03-17 21:58:34,R_2wAJ6Tx9sqTWia2,,anonymous,EN,,,,,0.0,0.0,2.463,0.0,efd3e7810aad8b24695b6f67943e93cb2f3f03a4e823d577a06533e8b48237ce763baf35e82c42f3e8209caf5591dfbe2df44d27a44c94f19a15bc3746a16bc5,1.126,7.555,367.0,3.0,Strongly Agree,Disagree,1.656,14.987,16.081,4.0,0.0,0.0,2.109,0.0,0.0,0.0,2.221,0.0,it is good,it helps me reflect on my self,,,Strongly Agree,1.8530000000000002,31.096999999999998,32.095,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,,8.412,10.873,12.177999999999999,2.0,2.238,2.238,14.189,1.0,,no,no,no,no,no,yes,yes,yes,no,no,no,yes,,toacknowledgexamisdone,,,,
1370,2020-03-17 22:11:23,2020-03-17 22:14:19,IP Address,100,175,True,2020-03-17 22:14:20,R_1LFQ9IGM7xsjv0o,,anonymous,EN,,,,,1.9709999999999999,2.7239999999999998,4.669,2.0,da0a7bd935ed5ec030040e36a334fb59524625b4c358ef8d048d7322c60de9ea323da4bd9390e1774cc61054ebbda917f145783df0ab93209b89bd2cb7469f02,1.194,12.56,32.498000000000005,3.0,Somewhat Agree,Strongly Agree,5.9479999999999995,9.291,10.004,4.0,0.406,0.406,1.564,1.0,0.542,0.542,2.063,1.0,,,,,Strongly Agree,1.07,3.2680000000000002,3.812,5.0,"Past midterms,Prepare exercises on PCRS,Perform exercises on PCRS,Videos on PCRS",,It just work for me,,,3.083,22.27,23.115,11.0,,,,,Neither agree nor disagree,0.67,2.803,3.91,2.0,,Reflecting on stress and emotions,,,,Maybe do some meditation and listen to some music,,3.0439999999999996,56.183,56.953,14.0,,,,,Somewhat disagree,1.1159999999999999,5.7829999999999995,6.521,6.0,,,1.44,2.6060000000000003,3.37,2.0,,,,,Somewhat agree,2.93,5.216,5.965,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Agree,,4.984,5.702999999999999,6.593999999999999,3.0,0.0,0.0,1.479,0.0,,yes,yes,yes,yes,yes,no,no,no,yes,no,no,yes,,toacknowledgexamisdone,no,,no,no
1371,2020-03-18 11:22:36,2020-03-18 11:34:09,IP Address,100,692,True,2020-03-18 11:34:09,R_10Dc7gzx20mQDzj,,anonymous,EN,0.0,0.0,26.53,0.0,,,,,5af4ca7df59faf24dbded084346d637bab0d3af4bd4171e46c646c4e92399b2abf35652347a2a824cd7d2e486519819d34d7424c43e5bd7a84967bd813592d96,1.3519999999999999,7.527,27.138,2.0,Somewhat Agree,Somewhat Disagree,5.013999999999999,10.377,12.725999999999999,2.0,0.0,0.0,2.9410000000000003,0.0,0.0,0.0,2.279,0.0,It was good because it helped me reflect on my study experience.,It helps me calm down and reflect.,I found it useful.,,Mostly Agree,7.297999999999999,34.004,67.702,4.0,"Past midterms,Prepare exercises on PCRS,Perform exercises on PCRS,Videos on PCRS,Piazza discussion board,Working with other students,Office Hours,Worksheets from Rehearse/Lecture",,"These things are applications of what we are learning, if we understand the applications, it means we understand what we are learning.  ",Majority of these are practice questions and I will be using them to find out tricks and methods to approach every problem. I think this is a good way to study for the exam because it helps me put my knowledge to use and really measure my understanding.   ,"Study at school everyday till 7:30 pm. Go home, eat and relax and then study till 12:00a.m everyday. ",4.085,125.838,164.137,20.0,It was useful because it helps me think of why I was studying in the way I was studying. ,Helps me question whether my studying is really effective or not.,better way to spend this time would to actually be studying. ,,Somewhat agree,8.366,75.595,76.807,4.0,,,,,,,,,,,,,,,,,,,,,"I feel like, for me personally, when I stress, I begin to forget many things that I may have been confident with before. I need to tell myself that I've studied to the best of my ability and that worrying will get me nowhere. As a first year student, I'm gonna worry since everything is new to me but just understanding that this stress will only hurt me could help me stay more relaxed. ","You did your best, nothing you can do to change it now. ",17.682000000000002,211.584,229.13,6.0,I think it gives us a chance to reflect which is something I really like.,It gives me a chance to relax before the exam.,I think it is useful.,,Mostly agree,2.1830000000000003,41.927,43.191,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly Agree,,2.419,2.419,4.272,1.0,3.885,3.885,22.44,1.0,,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,,toacknowledgexamisdone,,,yes,yes
